	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/585528.15.sbml')	729.5298	838.633	670.9299	838.633
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/2702.457.sbml')	729.5298	937.6017	687.1106	917.7391
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/2702.527.sbml')	729.5298	654.0508	670.9299	583.744
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/2702.473.sbml')	729.5298	814.7193	670.9299	814.7193
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/2702.479.sbml')	729.5298	804.883	670.9299	804.883
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/2702.484.sbml')	729.5298	697.1755	670.9299	626.1598
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/2702.181.sbml')	729.5298	605.7279	671.3795	515.1137
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/907262.3.sbml')	729.5298	838.633	677.2063	715.8612
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/2702.469.sbml')	729.5298	650.171	670.9299	605.699
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/293424.6.sbml')	729.5298	763.7215	670.9299	694.7746
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261070.4.sbml', 'BV+_context/1261063.4.sbml')	711.9336	888.6365	662.356	846.4804
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/1122992.3.sbml')	729.5298	786.8492	680.1089	721.4163
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/293424.12.sbml')	729.5298	1000.0	670.9299	1000.0
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/2792979.9.sbml')	729.5298	652.2229	677.2063	595.0149
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/2702.451.sbml')	729.5298	652.4558	677.2063	586.815
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/2702.511.sbml')	729.5298	814.6302	670.9299	733.8764
